ts,current,voltage,shunt_voltage
1716842242.295066,8.402439024390242,5.108,0.84
1716842242.296325,8.499999999999998,5.108,0.85
1716842242.297586,8.499999999999998,5.108,0.84
1716842242.298847,8.402439024390242,5.108,0.84
1716842242.30011,8.402439024390242,5.108,0.85
1716842242.301375,8.499999999999998,5.108,0.85
1716842242.302689,8.499999999999998,5.108,0.85
1716842242.303945,8.499999999999998,5.108,0.85
1716842242.305205,8.499999999999998,5.104,0.85
1716842242.306504,8.499999999999998,5.108,0.84
1716842242.307776,8.499999999999998,5.108,0.85
1716842242.309033,8.499999999999998,5.108,0.85
1716842242.310293,8.402439024390242,5.108,0.85
1716842242.311569,8.499999999999998,5.108,0.85
1716842242.312838,8.499999999999998,5.108,0.84
1716842242.314106,8.402439024390242,5.108,0.84
1716842242.315371,8.499999999999998,5.108,0.85
1716842242.316632,8.402439024390242,5.108,0.84
1716842242.317891,8.402439024390242,5.104,0.86
1716842242.319151,8.597560975609754,5.108,0.85
1716842242.320413,8.499999999999998,5.108,0.84
1716842242.321721,8.402439024390242,5.104,0.84
1716842242.322986,8.402439024390242,5.104,0.84
1716842242.324245,8.499999999999998,5.104,0.85
1716842242.325507,8.499999999999998,5.108,0.84
1716842242.326771,8.402439024390242,5.104,0.85
1716842242.328033,8.499999999999998,5.108,0.85
1716842242.329296,8.499999999999998,5.108,0.85
1716842242.330563,8.499999999999998,5.104,0.85
1716842242.331838,8.499999999999998,5.104,0.85
1716842242.333103,8.402439024390242,5.104,0.85
1716842242.33437,8.499999999999998,5.108,0.85
1716842242.336402,8.402439024390242,5.104,0.85
1716842242.337698,8.499999999999998,5.108,0.85
1716842242.338961,8.499999999999998,5.104,0.85
1716842242.340221,8.499999999999998,5.104,0.85
1716842242.341524,8.499999999999998,5.104,0.85
1716842242.342797,8.499999999999998,5.108,0.85
1716842242.344059,8.499999999999998,5.108,0.84
1716842242.345319,8.402439024390242,5.104,0.84
1716842242.346581,8.402439024390242,5.104,0.85
1716842242.347842,8.499999999999998,5.104,0.85
1716842242.349103,8.402439024390242,5.104,0.84
1716842242.350363,8.402439024390242,5.104,0.85
1716842242.351654,8.499999999999998,5.104,0.84
1716842242.352923,8.402439024390242,5.108,0.85
1716842242.354192,8.499999999999998,5.104,0.85
1716842242.355453,8.499999999999998,5.104,0.85
1716842242.356717,8.499999999999998,5.104,0.85
1716842242.357976,8.499999999999998,5.104,0.84
1716842242.359237,8.402439024390242,5.104,0.85
1716842242.360494,8.499999999999998,5.108,0.84
1716842242.361767,8.402439024390242,5.104,0.84
1716842242.363026,8.499999999999998,5.104,0.85
1716842242.364285,8.499999999999998,5.108,0.85
1716842242.365543,8.402439024390242,5.108,0.85
1716842242.366803,8.499999999999998,5.108,0.84
1716842242.368065,8.402439024390242,5.104,0.84
1716842242.369323,8.402439024390242,5.104,0.85
1716842242.370578,8.402439024390242,5.108,0.84
1716842242.371849,8.499999999999998,5.104,0.85
1716842242.37311,8.499999999999998,5.104,0.85
1716842242.374371,8.499999999999998,5.104,0.84
1716842242.375628,8.402439024390242,5.104,0.85
1716842242.376885,8.499999999999998,5.104,0.85
1716842242.378141,8.499999999999998,5.108,0.85
1716842242.379401,8.499999999999998,5.108,0.85
1716842242.380659,8.499999999999998,5.104,0.85
1716842242.381967,8.499999999999998,5.104,0.84
1716842242.383235,8.402439024390242,5.104,0.85
1716842242.384499,8.499999999999998,5.104,0.85
1716842242.385761,8.499999999999998,5.108,0.85
1716842242.387024,8.499999999999998,5.108,0.85
1716842242.388283,8.499999999999998,5.104,0.84
1716842242.389543,8.402439024390242,5.104,0.85
1716842242.390807,8.499999999999998,5.104,0.84
1716842242.392082,8.402439024390242,5.104,0.85
1716842242.393352,8.499999999999998,5.108,0.85
1716842242.394614,8.402439024390242,5.104,0.84
1716842242.395878,8.499999999999998,5.104,0.85
1716842242.397899,8.499999999999998,5.104,0.85
1716842242.399204,8.499999999999998,5.104,0.85
1716842242.40047,8.499999999999998,5.104,0.85
1716842242.401856,8.499999999999998,5.104,0.85
1716842242.403139,8.402439024390242,5.104,0.84
1716842242.404401,8.499999999999998,5.108,0.85
1716842242.405659,8.402439024390242,5.104,0.84
1716842242.406924,8.402439024390242,5.108,0.85
1716842242.408188,8.499999999999998,5.108,0.85
1716842242.409451,8.499999999999998,5.108,0.85
1716842242.410717,8.402439024390242,5.104,0.84
1716842242.411993,8.402439024390242,5.104,0.84
1716842242.413254,8.499999999999998,5.108,0.85
1716842242.41451,8.499999999999998,5.108,0.85
1716842242.415775,8.499999999999998,5.108,0.85
1716842242.417037,8.499999999999998,5.108,0.85
1716842242.418293,8.499999999999998,5.104,0.85
1716842242.419551,8.402439024390242,5.108,0.84
1716842242.42081,8.499999999999998,5.104,0.85
1716842242.42208,8.499999999999998,5.108,0.84
1716842242.423343,8.402439024390242,5.104,0.85
1716842242.424605,8.499999999999998,5.108,0.84
1716842242.425863,8.499999999999998,5.104,0.85
1716842242.427124,8.402439024390242,5.104,0.84
1716842242.428383,8.402439024390242,5.108,0.84
1716842242.429681,8.402439024390242,5.108,0.84
1716842242.430953,8.402439024390242,5.108,0.84
1716842242.43223,8.402439024390242,5.112,0.84
1716842242.433496,8.499999999999998,5.108,0.85
1716842242.434757,8.499999999999998,5.104,0.85
1716842242.436021,8.499999999999998,5.104,0.85
1716842242.437282,8.499999999999998,5.108,0.84
1716842242.43854,8.402439024390242,5.108,0.85
1716842242.439805,8.499999999999998,5.108,0.85
1716842242.441069,8.499999999999998,5.104,0.85
1716842242.44238,8.499999999999998,5.108,0.85
1716842242.443647,8.499999999999998,5.108,0.85
1716842242.444906,8.499999999999998,5.108,0.84
1716842242.446169,8.402439024390242,5.108,0.84
1716842242.447431,8.402439024390242,5.108,0.84
1716842242.448693,8.402439024390242,5.108,0.84
1716842242.449957,8.499999999999998,5.108,0.84
1716842242.451219,8.402439024390242,5.108,0.85
1716842242.452492,8.499999999999998,5.108,0.84
1716842242.453759,8.402439024390242,5.108,0.85
1716842242.45502,8.499999999999998,5.108,0.85
1716842242.456277,8.402439024390242,5.108,0.84
1716842242.457534,8.499999999999998,5.108,0.85
1716842242.459546,8.499999999999998,5.108,0.85
1716842242.460878,8.499999999999998,5.112,0.85
1716842242.462193,8.499999999999998,5.112,0.85
1716842242.463455,8.499999999999998,5.112,0.85
1716842242.464721,8.499999999999998,5.108,0.85
1716842242.465987,8.499999999999998,5.108,0.85
1716842242.467249,8.402439024390242,5.112,0.85
1716842242.468509,8.499999999999998,5.108,0.85
1716842242.469768,8.499999999999998,5.108,0.85
1716842242.47103,8.499999999999998,5.108,0.85
1716842242.472301,8.69512195121951,5.108,0.87
1716842242.473563,8.499999999999998,5.108,0.85
1716842242.474829,8.499999999999998,5.108,0.84
1716842242.476092,8.402439024390242,5.112,0.85
1716842242.477353,8.499999999999998,5.108,0.85
1716842242.478617,8.499999999999998,5.112,0.85
1716842242.47988,8.499999999999998,5.108,0.85
1716842242.481138,8.499999999999998,5.108,0.85
1716842242.482435,8.499999999999998,5.104,0.84
1716842242.4837,8.402439024390242,5.108,0.84
1716842242.484966,8.402439024390242,5.108,0.84
1716842242.486224,8.402439024390242,5.108,0.85
1716842242.487479,8.402439024390242,5.108,0.84
1716842242.488737,8.402439024390242,5.108,0.84
1716842242.489995,8.499999999999998,5.108,0.85
1716842242.491256,8.499999999999998,5.104,0.85
1716842242.492526,8.499999999999998,5.112,0.84
1716842242.49379,8.402439024390242,5.112,0.84
1716842242.495053,8.402439024390242,5.112,0.84
1716842242.496312,8.499999999999998,5.108,0.85
1716842242.497574,8.499999999999998,5.112,0.85
1716842242.498834,8.499999999999998,5.112,0.85
1716842242.500094,8.499999999999998,5.108,0.85
1716842242.501354,8.499999999999998,5.108,0.84
1716842242.502694,8.499999999999998,5.108,0.85
1716842242.503966,8.499999999999998,5.112,0.85
1716842242.505229,8.499999999999998,5.112,0.85
1716842242.506496,8.499999999999998,5.108,0.85
1716842242.507762,8.499999999999998,5.112,0.85
1716842242.50903,8.499999999999998,5.104,0.85
1716842242.51029,8.402439024390242,5.108,0.84
1716842242.511562,8.402439024390242,5.108,0.84
1716842242.512825,8.499999999999998,5.108,0.85
1716842242.514089,8.499999999999998,5.104,0.84
1716842242.515355,8.402439024390242,5.108,0.84
1716842242.516622,8.499999999999998,5.108,0.85
1716842242.518145,8.499999999999998,5.108,0.84
1716842242.519547,8.402439024390242,5.108,0.84
1716842242.520818,8.499999999999998,5.108,0.85
1716842242.522981,8.499999999999998,5.108,0.85
1716842242.524267,8.499999999999998,5.108,0.85
1716842242.525538,8.402439024390242,5.104,0.84
1716842242.526802,8.402439024390242,5.108,0.85
1716842242.528065,8.499999999999998,5.108,0.86
1716842242.529332,8.597560975609754,5.108,0.84
1716842242.530596,8.402439024390242,5.108,0.85
1716842242.531898,8.499999999999998,5.108,0.85
1716842242.533164,8.402439024390242,5.104,0.84
1716842242.534435,8.499999999999998,5.108,0.85
1716842242.535697,8.499999999999998,5.104,0.85
1716842242.536957,8.499999999999998,5.108,0.84
1716842242.53822,8.402439024390242,5.108,0.84
1716842242.539481,8.402439024390242,5.108,0.84
1716842242.540742,8.499999999999998,5.104,0.85
1716842242.542017,8.499999999999998,5.108,0.85
1716842242.543283,8.499999999999998,5.104,0.85
1716842242.544553,8.499999999999998,5.108,0.84
1716842242.545821,8.402439024390242,5.108,0.84
1716842242.547081,8.499999999999998,5.108,0.85
1716842242.54835,8.402439024390242,5.108,0.84
1716842242.549617,8.499999999999998,5.108,0.84
1716842242.550872,8.402439024390242,5.104,0.84
1716842242.552238,8.402439024390242,5.108,0.84
1716842242.553521,8.402439024390242,5.104,0.84
1716842242.554787,8.402439024390242,5.104,0.84
1716842242.556049,8.499999999999998,5.104,0.85
1716842242.557312,8.499999999999998,5.104,0.85
1716842242.558582,8.499999999999998,5.104,0.85
1716842242.559844,8.499999999999998,5.104,0.85
1716842242.561107,8.402439024390242,5.104,0.84
1716842242.562409,8.402439024390242,5.104,0.84
1716842242.563675,8.402439024390242,5.108,0.85
1716842242.564936,8.499999999999998,5.104,0.84
1716842242.566197,8.402439024390242,5.104,0.85
1716842242.567467,8.499999999999998,5.104,0.85
1716842242.568729,8.402439024390242,5.104,0.84
1716842242.569998,8.499999999999998,5.104,0.85
1716842242.571268,8.499999999999998,5.104,0.84
1716842242.572549,8.402439024390242,5.108,0.85
1716842242.573816,8.499999999999998,5.104,0.85
1716842242.575082,8.499999999999998,5.104,0.85
1716842242.576347,8.402439024390242,5.1,0.84
1716842242.577607,8.402439024390242,5.104,0.84
1716842242.578869,8.402439024390242,5.104,0.85
1716842242.580131,8.499999999999998,5.104,0.84
1716842242.581425,8.402439024390242,5.104,0.85
1716842242.582701,8.402439024390242,5.104,0.84
1716842242.584743,8.402439024390242,5.104,0.84
1716842242.58603,8.499999999999998,5.104,0.85
1716842242.5873,8.499999999999998,5.1,0.85
1716842242.588563,8.499999999999998,5.104,0.85
1716842242.58983,8.499999999999998,5.104,0.84
1716842242.591098,8.402439024390242,5.1,0.85
1716842242.592403,8.499999999999998,5.108,0.84
1716842242.593674,8.499999999999998,5.104,0.85
1716842242.594934,8.499999999999998,5.104,0.85
1716842242.596197,8.402439024390242,5.104,0.85
1716842242.597463,8.499999999999998,5.1,0.84
1716842242.598726,8.402439024390242,5.104,0.85
1716842242.599989,8.499999999999998,5.104,0.85
1716842242.601295,8.499999999999998,5.1,0.85
1716842242.602694,8.402439024390242,5.1,0.85
1716842242.60397,8.499999999999998,5.104,0.84
1716842242.605235,8.402439024390242,5.104,0.85
1716842242.606495,8.499999999999998,5.104,0.85
1716842242.60776,8.402439024390242,5.1,0.84
1716842242.609024,8.499999999999998,5.1,0.85
1716842242.610288,8.402439024390242,5.1,0.84
1716842242.611561,8.402439024390242,5.1,0.85
1716842242.612827,8.499999999999998,5.1,0.85
1716842242.614088,8.499999999999998,5.1,0.85
1716842242.615354,8.402439024390242,5.104,0.84
1716842242.616625,8.499999999999998,5.104,0.85
1716842242.617888,8.499999999999998,5.1,0.84
1716842242.619155,8.402439024390242,5.1,0.84
1716842242.620415,8.402439024390242,5.1,0.85
1716842242.621712,8.402439024390242,5.1,0.84
1716842242.622978,8.402439024390242,5.1,0.84
1716842242.624235,8.499999999999998,5.1,0.84
1716842242.625499,8.402439024390242,5.1,0.85
1716842242.62676,8.499999999999998,5.096,0.85
1716842242.628025,8.499999999999998,5.1,0.84
1716842242.629288,8.402439024390242,5.1,0.84
1716842242.630553,8.402439024390242,5.1,0.84
1716842242.631828,8.499999999999998,5.1,0.85
1716842242.633099,8.499999999999998,5.096,0.85
1716842242.634366,8.499999999999998,5.1,0.85
1716842242.635627,8.499999999999998,5.104,0.84
1716842242.636888,8.499999999999998,5.104,0.85
1716842242.638157,8.499999999999998,5.1,0.85
1716842242.639422,8.402439024390242,5.1,0.84
1716842242.640687,8.402439024390242,5.104,0.85
1716842242.642032,8.499999999999998,5.1,0.84
1716842242.643305,8.402439024390242,5.1,0.85
1716842242.644566,8.499999999999998,5.104,0.85
1716842242.646611,8.499999999999998,5.104,0.85
1716842242.647899,8.402439024390242,5.104,0.84
1716842242.649166,8.499999999999998,5.104,0.85
1716842242.650429,8.499999999999998,5.1,0.85
1716842242.651736,8.499999999999998,5.104,0.85
1716842242.653001,8.499999999999998,5.104,0.85
1716842242.654264,8.402439024390242,5.1,0.84
1716842242.655525,8.402439024390242,5.104,0.84
1716842242.656785,8.499999999999998,5.104,0.85
1716842242.65805,8.499999999999998,5.104,0.84
1716842242.659315,8.402439024390242,5.104,0.84
1716842242.660578,8.402439024390242,5.104,0.85
1716842242.661849,8.499999999999998,5.104,0.85
1716842242.663112,8.499999999999998,5.104,0.85
1716842242.664376,8.499999999999998,5.104,0.85
1716842242.665638,8.499999999999998,5.104,0.84
1716842242.666901,8.402439024390242,5.104,0.84
1716842242.668164,8.402439024390242,5.104,0.84
1716842242.669429,8.499999999999998,5.104,0.85
1716842242.670688,8.402439024390242,5.104,0.84
1716842242.671994,8.499999999999998,5.104,0.85
1716842242.67327,8.499999999999998,5.104,0.85
1716842242.674533,8.499999999999998,5.104,0.85
1716842242.675799,8.402439024390242,5.104,0.84
1716842242.677101,8.402439024390242,5.1,0.84
1716842242.678371,8.402439024390242,5.104,0.84
1716842242.679636,8.402439024390242,5.104,0.84
1716842242.680895,8.402439024390242,5.108,0.84
1716842242.682204,8.402439024390242,5.104,0.84
1716842242.683469,8.499999999999998,5.104,0.85
1716842242.684731,8.402439024390242,5.1,0.84
1716842242.685996,8.499999999999998,5.108,0.85
1716842242.68726,8.499999999999998,5.104,0.84
1716842242.688527,8.402439024390242,5.104,0.84
1716842242.689788,8.402439024390242,5.104,0.84
1716842242.691058,8.402439024390242,5.104,0.84
1716842242.692333,8.499999999999998,5.108,0.85
1716842242.693598,8.499999999999998,5.104,0.85
1716842242.694859,8.499999999999998,5.104,0.85
1716842242.69612,8.499999999999998,5.104,0.84
1716842242.697377,8.402439024390242,5.108,0.85
1716842242.698643,8.499999999999998,5.104,0.85
1716842242.699904,8.499999999999998,5.108,0.85
1716842242.701166,8.499999999999998,5.108,0.85
1716842242.702444,8.499999999999998,5.104,0.85
1716842242.70371,8.499999999999998,5.108,0.85
1716842242.704972,8.499999999999998,5.104,0.84
1716842242.706234,8.499999999999998,5.104,0.85
1716842242.708256,8.402439024390242,5.108,0.84
1716842242.709558,8.402439024390242,5.104,0.84
1716842242.710826,8.402439024390242,5.108,0.85
1716842242.712104,8.499999999999998,5.104,0.85
1716842242.713372,8.499999999999998,5.108,0.85
1716842242.714638,8.499999999999998,5.108,0.85
1716842242.715906,8.402439024390242,5.104,0.84
1716842242.717168,8.499999999999998,5.108,0.85
1716842242.718429,8.402439024390242,5.108,0.85
1716842242.719686,8.499999999999998,5.104,0.85
1716842242.720949,8.499999999999998,5.104,0.85
1716842242.722226,8.499999999999998,5.108,0.85
1716842242.723492,8.402439024390242,5.108,0.84
1716842242.724754,8.402439024390242,5.108,0.84
1716842242.726018,8.499999999999998,5.108,0.85
1716842242.727287,8.499999999999998,5.104,0.85
1716842242.728549,8.499999999999998,5.108,0.85
1716842242.729811,8.499999999999998,5.108,0.85
1716842242.731074,8.499999999999998,5.108,0.85
1716842242.732376,8.499999999999998,5.108,0.85
1716842242.733638,8.499999999999998,5.108,0.85
1716842242.734897,8.499999999999998,5.112,0.84
1716842242.73616,8.402439024390242,5.108,0.84
1716842242.737417,8.402439024390242,5.108,0.85
1716842242.73868,8.499999999999998,5.108,0.85
1716842242.739943,8.402439024390242,5.108,0.84
1716842242.741207,8.499999999999998,5.108,0.84
1716842242.742483,8.402439024390242,5.112,0.85
1716842242.743744,8.499999999999998,5.112,0.85
1716842242.745009,8.499999999999998,5.108,0.84
1716842242.746268,8.499999999999998,5.108,0.85
1716842242.74753,8.499999999999998,5.112,0.85
1716842242.748791,8.499999999999998,5.108,0.85
1716842242.750054,8.499999999999998,5.108,0.84
1716842242.751313,8.402439024390242,5.112,0.85
1716842242.752613,8.499999999999998,5.108,0.84
1716842242.753883,8.499999999999998,5.108,0.85
1716842242.755148,8.402439024390242,5.108,0.84
1716842242.756407,8.499999999999998,5.112,0.84
1716842242.757669,8.402439024390242,5.108,0.85
1716842242.75893,8.499999999999998,5.112,0.85
1716842242.760187,8.499999999999998,5.108,0.85
1716842242.76148,8.402439024390242,5.108,0.84
1716842242.762746,8.499999999999998,5.108,0.85
1716842242.764012,8.499999999999998,5.112,0.84
1716842242.765277,8.402439024390242,5.108,0.85
1716842242.766539,8.499999999999998,5.108,0.85
1716842242.767797,8.402439024390242,5.112,0.85
1716842242.769793,8.499999999999998,5.108,0.84
1716842242.771121,8.499999999999998,5.108,0.85
1716842242.772425,8.499999999999998,5.112,0.85
1716842242.773696,8.402439024390242,5.112,0.85
1716842242.774963,8.499999999999998,5.112,0.85
1716842242.776228,8.499999999999998,5.112,0.84
1716842242.777488,8.402439024390242,5.112,0.84
1716842242.778752,8.499999999999998,5.112,0.85
1716842242.780011,8.499999999999998,5.112,0.85
1716842242.781274,8.402439024390242,5.112,0.85
1716842242.782551,8.499999999999998,5.108,0.85
1716842242.783823,8.499999999999998,5.108,0.85
1716842242.785088,8.499999999999998,5.112,0.85
1716842242.786348,8.499999999999998,5.112,0.85
1716842242.787614,8.499999999999998,5.112,0.85
1716842242.788875,8.499999999999998,5.112,0.84
1716842242.790138,8.402439024390242,5.112,0.85
1716842242.791433,8.499999999999998,5.108,0.85
1716842242.792713,8.499999999999998,5.112,0.85
1716842242.793979,8.499999999999998,5.112,0.85
1716842242.795243,8.499999999999998,5.112,0.85
1716842242.796507,8.499999999999998,5.112,0.85
1716842242.797774,8.499999999999998,5.112,0.85
1716842242.799043,8.499999999999998,5.112,0.84
1716842242.800351,8.499999999999998,5.112,0.85
1716842242.801709,8.402439024390242,5.108,0.85
1716842242.803075,8.499999999999998,5.108,0.85
1716842242.804348,8.499999999999998,5.108,0.84
1716842242.805614,8.402439024390242,5.108,0.85
1716842242.806877,8.499999999999998,5.108,0.85
1716842242.808142,8.499999999999998,5.108,0.85
1716842242.809405,8.499999999999998,5.112,0.85
1716842242.810665,8.499999999999998,5.108,0.85
1716842242.811974,8.499999999999998,5.108,0.84
1716842242.813245,8.402439024390242,5.108,0.84
1716842242.814508,8.499999999999998,5.112,0.85
1716842242.815769,8.499999999999998,5.112,0.85
1716842242.817035,8.402439024390242,5.112,0.84
1716842242.818296,8.402439024390242,5.112,0.85
1716842242.819558,8.499999999999998,5.112,0.85
1716842242.820827,8.499999999999998,5.112,0.85
1716842242.822127,8.499999999999998,5.112,0.85
1716842242.823397,8.499999999999998,5.112,0.85
1716842242.824664,8.499999999999998,5.112,0.85
1716842242.825932,8.499999999999998,5.112,0.85
1716842242.8272,8.499999999999998,5.112,0.85
1716842242.828464,8.499999999999998,5.108,0.85
1716842242.829728,8.499999999999998,5.112,0.85
1716842242.830997,8.499999999999998,5.116,0.85
1716842242.833128,8.499999999999998,5.112,0.85
1716842242.834416,8.499999999999998,5.112,0.84
1716842242.835683,8.402439024390242,5.112,0.84
1716842242.836954,8.402439024390242,5.112,0.85
1716842242.838221,8.402439024390242,5.112,0.84
1716842242.839486,8.499999999999998,5.108,0.85
1716842242.840749,8.499999999999998,5.112,0.85
1716842242.842023,8.499999999999998,5.112,0.85
1716842242.843292,8.499999999999998,5.112,0.85
1716842242.844557,8.499999999999998,5.112,0.85
1716842242.845821,8.499999999999998,5.112,0.85
1716842242.847087,8.402439024390242,5.112,0.84
1716842242.84835,8.499999999999998,5.112,0.84
1716842242.849612,8.402439024390242,5.112,0.85
1716842242.850877,8.499999999999998,5.116,0.85
1716842242.852183,8.499999999999998,5.112,0.84
1716842242.85345,8.499999999999998,5.112,0.85
1716842242.854719,8.402439024390242,5.112,0.84
1716842242.855982,8.402439024390242,5.112,0.84
1716842242.85725,8.402439024390242,5.108,0.85
1716842242.85851,8.499999999999998,5.112,0.84
1716842242.859774,8.402439024390242,5.112,0.84
1716842242.861033,8.499999999999998,5.112,0.85
1716842242.862306,8.402439024390242,5.112,0.84
1716842242.863572,8.499999999999998,5.112,0.84
1716842242.864838,8.402439024390242,5.112,0.85
1716842242.866099,8.499999999999998,5.112,0.85
1716842242.867362,8.499999999999998,5.108,1.4000000000000001
1716842242.868626,29.902439024390244,5.108,2.99
1716842242.869889,22.5,5.108,2.25
1716842242.871146,22.804878048780488,5.104,2.22
1716842242.872444,22.195121951219512,5.104,2.23
1716842242.87371,22.304878048780488,5.104,2.22
1716842242.874974,22.195121951219512,5.104,2.22
1716842242.876236,22.195121951219512,5.104,2.22
1716842242.877499,22.0,5.104,2.5300000000000002
1716842242.87876,25.304878048780488,5.104,2.5300000000000002
1716842242.88002,25.304878048780488,5.104,2.52
1716842242.881285,25.19512195121951,5.1,2.49
1716842242.882554,24.804878048780484,5.108,2.48
1716842242.88382,24.804878048780484,5.104,2.48
1716842242.885084,24.90243902439024,5.1,2.5
1716842242.886346,24.999999999999996,5.104,2.5
1716842242.887612,24.999999999999996,5.104,2.49
1716842242.888876,24.90243902439024,5.104,2.49
1716842242.890138,24.499999999999996,5.104,2.45
1716842242.891426,22.0,5.104,2.2
1716842242.892697,22.097560975609756,5.104,2.21
1716842242.89473,22.0,5.104,2.2
1716842242.896012,22.097560975609756,5.104,2.22
1716842242.897283,22.195121951219512,5.108,2.22
1716842242.898552,22.195121951219512,5.108,2.2
1716842242.899814,22.0,5.1,4.2
1716842242.901074,40.99999999999999,5.1,4.1
1716842242.902381,40.792682926829265,5.096,4.08
1716842242.903648,40.792682926829265,5.096,4.12
1716842242.90491,41.195121951219505,5.096,4.11
1716842242.906174,41.09756097560975,5.1,4.1
1716842242.907437,40.99999999999999,5.1,4.1
1716842242.908705,40.90243902439024,5.096,4.09
1716842242.90997,40.792682926829265,5.1,4.11
1716842242.911232,41.09756097560975,5.1,4.1
1716842242.912506,40.99999999999999,5.1,4.11
1716842242.91377,41.09756097560975,5.1,4.1
1716842242.915028,40.99999999999999,5.1,4.1
1716842242.916286,40.90243902439024,5.1,4.09
1716842242.917547,40.792682926829265,5.096,4.1
1716842242.91881,40.99999999999999,5.096,4.1
1716842242.92007,40.99999999999999,5.096,4.11
1716842242.92133,41.09756097560975,5.1,4.07
1716842242.922636,40.792682926829265,5.1,4.08
1716842242.923905,41.09756097560975,5.1,4.11
1716842242.92521,40.90243902439024,5.1,4.11
1716842242.926483,41.09756097560975,5.1,4.14
1716842242.927752,41.40243902439024,5.1,4.33
1716842242.929016,43.292682926829265,5.096,4.29
1716842242.930281,43.19512195121951,5.1,4.32
1716842242.931555,43.09756097560975,5.096,4.3100000000000005
1716842242.932823,43.09756097560975,5.1,4.3100000000000005
1716842242.934086,43.09756097560975,5.096,4.33
1716842242.935353,43.292682926829265,5.1,4.29
1716842242.93662,42.90243902439024,5.1,4.3500000000000005
1716842242.937885,43.09756097560975,5.1,4.3100000000000005
1716842242.93915,43.09756097560975,5.1,4.3100000000000005
1716842242.940414,43.19512195121951,5.1,4.3
1716842242.941713,43.0,5.096,4.3100000000000005
1716842242.942977,43.09756097560975,5.1,4.3100000000000005
1716842242.944241,43.09756097560975,5.1,4.3100000000000005
1716842242.945502,42.90243902439024,5.096,4.29
1716842242.946764,42.59756097560975,5.1,4.33
1716842242.948028,43.292682926829265,5.1,4.33
1716842242.949292,43.292682926829265,5.1,4.3100000000000005
1716842242.950558,43.09756097560975,5.1,4.33
1716842242.951836,42.59756097560975,5.1,4.26
1716842242.953099,43.19512195121951,5.096,4.32
1716842242.954366,42.695121951219505,5.1,4.3
1716842242.956436,43.09756097560975,5.096,4.3100000000000005
1716842242.957733,43.19512195121951,5.096,4.3100000000000005
1716842242.959003,43.09756097560975,5.1,4.29
1716842242.960269,42.90243902439024,5.1,4.32
1716842242.961552,42.792682926829265,5.096,4.28
1716842242.962819,43.0,5.096,4.3
1716842242.964082,43.19512195121951,5.1,4.34
1716842242.965348,43.40243902439024,5.096,4.32
1716842242.96661,43.19512195121951,5.096,4.29
1716842242.967871,42.90243902439024,5.096,4.36
1716842242.969133,43.0,5.1,4.3
1716842242.970393,43.09756097560975,5.1,4.3100000000000005
1716842242.971737,43.59756097560975,5.1,4.33
1716842242.973018,43.292682926829265,5.096,4.61
1716842242.974285,46.09756097560975,5.092,4.65
1716842242.97555,46.49999999999999,5.1,4.62
1716842242.976811,46.0,5.092,4.6000000000000005
1716842242.978074,46.292682926829265,5.096,4.63
1716842242.979344,46.09756097560975,5.096,4.6000000000000005
1716842242.98061,46.0,5.1,4.6000000000000005
1716842242.981904,46.0,5.096,4.62
1716842242.983165,46.19512195121951,5.096,4.6000000000000005
1716842242.98443,46.597560975609746,5.096,4.66
1716842242.985697,46.40243902439023,5.096,4.64
1716842242.986966,46.40243902439023,5.1,4.63
1716842242.988228,46.292682926829265,5.096,4.64
1716842242.989493,46.40243902439023,5.1,4.65
1716842242.990754,46.49999999999999,5.096,4.64
1716842242.992024,46.40243902439023,5.096,4.64
1716842242.99329,46.49999999999999,5.096,4.65
1716842242.994552,46.49999999999999,5.1,4.65
1716842242.995811,46.49999999999999,5.096,4.64
1716842242.997072,46.40243902439023,5.1,4.64
1716842242.998335,46.40243902439023,5.096,4.63
1716842242.9996,46.292682926829265,5.096,4.63
1716842243.000867,46.19512195121951,5.096,4.64
1716842243.002198,46.40243902439023,5.096,4.63
1716842243.003565,46.292682926829265,5.096,4.65
1716842243.004837,46.49999999999999,5.092,4.65
1716842243.006098,46.40243902439023,5.096,4.64
1716842243.007359,46.49999999999999,5.096,4.65
1716842243.008624,46.292682926829265,5.1,4.66
1716842243.009886,46.597560975609746,5.096,4.64
1716842243.011152,46.40243902439023,5.096,4.65
1716842243.01247,46.292682926829265,5.1,4.63
1716842243.013741,46.19512195121951,5.096,4.62
1716842243.015006,46.19512195121951,5.1,4.63
1716842243.016267,46.292682926829265,5.096,4.64
1716842243.018321,46.292682926829265,5.096,4.64
1716842243.01963,46.40243902439023,5.1,4.65
1716842243.0209,46.49999999999999,5.096,4.66
1716842243.022207,46.49999999999999,5.1,4.65
1716842243.023478,46.40243902439023,5.096,4.64
1716842243.024744,46.597560975609746,5.1,4.65
1716842243.026013,46.49999999999999,5.096,4.65
1716842243.027276,46.49999999999999,5.096,4.64
1716842243.02854,46.40243902439023,5.096,4.61
1716842243.029801,43.0,5.092,4.3
1716842243.031057,43.5,5.1,4.3500000000000005
1716842243.032363,43.292682926829265,5.096,4.33
1716842243.03363,43.292682926829265,5.096,4.3500000000000005
1716842243.034896,43.5,5.096,4.62
1716842243.036184,46.19512195121951,5.096,4.53
1716842243.037495,45.90243902439024,5.1,4.59
1716842243.038759,46.0,5.096,4.6000000000000005
1716842243.040017,46.09756097560975,5.092,4.33
